median_income,ocean_proximity_NEAR BAY,total_rooms,ocean_proximity_NEAR OCEAN,latitude,ocean_proximity_INLAND
6.8492,False,1075.0,False,33.99,False
6.7287,False,3992.0,False,37.22,False
2.6184,False,1768.0,False,33.88,False
4.125,False,3900.0,True,32.98,False
4.1445,False,2921.0,False,34.19,False
2.6591,False,1705.0,False,37.59,True
5.8587,False,2425.0,False,34.04,False
2.0708,False,1408.0,False,38.92,True
4.0417,False,912.0,False,34.12,False
3.6422,False,1199.0,False,33.82,False
4.6563,False,3260.0,False,34.04,True
4.6528,False,2911.0,False,34.28,False
2.2898,False,963.0,False,36.96,True
6.1395,False,7105.0,False,33.68,False
1.3417,False,1697.0,False,33.78,True
4.6776,False,6638.0,False,35.13,False
1.2059,False,1781.0,False,33.98,False
3.1958,False,2076.0,True,37.71,False
5.3765,False,2185.0,True,34.74,False
4.3,False,1619.0,True,36.61,False
4.5333,False,2255.0,True,34.1,False
8.5621,False,2111.0,False,33.89,False
4.3214,False,871.0,True,34.41,False
1.7292,False,99.0,False,36.95,True
2.2174,False,1843.0,False,34.16,False
1.4861,False,545.0,False,33.93,False
3.0543,False,2095.0,False,36.33,False
3.375,False,3055.0,False,34.01,False
2.8884,False,3340.0,False,34.15,False
2.5556,False,1989.0,False,39.21,True
3.1765,False,2170.0,False,34.15,True
3.9338,False,2056.0,False,36.8,True
3.3315,False,1748.0,False,40.45,True
3.0,False,1599.0,False,39.76,True
3.358,False,3977.0,False,34.1,False
4.4792,False,1898.0,False,37.31,False
2.3942,False,2723.0,False,38.58,True
5.8416,False,2022.0,False,38.57,True
7.3715,False,821.0,False,34.15,False
2.9018,True,610.0,False,37.85,False
3.8571,False,1237.0,False,37.37,False
3.0865,False,3299.0,False,34.24,False
2.1141,False,852.0,False,34.05,True
5.3243,False,1285.0,False,38.59,True
3.5673,False,1740.0,False,34.11,False
4.6855,False,4423.0,False,33.88,True
3.1691,True,1758.0,False,37.81,False
4.125,False,2867.0,False,34.21,False
4.6944,False,3214.0,False,34.28,False
3.2125,False,552.0,False,34.68,True
1.8958,False,1263.0,False,32.81,True
3.2375,False,1756.0,False,33.88,False
2.0467,False,2198.0,False,34.09,False
2.84,False,1807.0,False,33.94,False
2.569,False,3587.0,False,35.4,True
2.3958,False,277.0,False,34.14,False
3.7014,True,2917.0,False,38.15,False
1.6635,False,1018.0,False,36.51,True
3.0703,False,1833.0,True,37.72,False
1.5917,False,1401.0,False,37.3,True
2.9167,False,1294.0,False,33.61,True
2.7466,False,2222.0,False,34.11,False
2.5893,False,1344.0,False,36.1,True
1.9833,False,1618.0,False,39.04,True
4.625,False,870.0,False,34.12,True
3.7083,False,1262.0,False,34.16,False
4.2054,False,3657.0,False,34.04,True
3.538,False,1513.0,False,40.97,False
4.8264,False,1537.0,False,33.9,False
5.1583,False,1964.0,False,33.68,False
2.5382,True,1817.0,False,37.96,False
5.0322,False,1584.0,True,33.85,False
3.6429,True,2058.0,False,37.74,False
2.4559,False,1470.0,False,40.89,False
3.3036,False,890.0,False,40.51,True
5.5351,False,6112.0,False,33.55,False
6.381,True,3078.0,False,37.89,False
3.1786,False,1775.0,False,38.68,True
3.6312,False,2125.0,False,37.76,True
4.7386,False,1062.0,False,37.16,False
3.7303,False,4267.0,False,35.74,False
3.1435,False,1235.0,False,34.15,False
4.7097,False,2472.0,False,34.56,True
3.6548,False,3334.0,False,34.3,False
6.2475,False,1992.0,False,37.34,False
4.1675,False,4089.0,False,36.7,False
5.5,False,1864.0,False,37.26,False
4.1587,True,2116.0,False,37.92,False
3.4911,False,3660.0,False,35.08,True
2.3611,False,511.0,False,34.06,False
4.7019,False,1740.0,False,34.07,False
4.2708,True,1088.0,False,37.71,False
5.4306,False,1805.0,False,34.23,False
3.2788,False,695.0,False,40.48,True
0.922,False,459.0,False,33.36,True
2.0893,False,1185.0,False,37.93,True
3.2125,False,1834.0,True,34.4,False
7.2392,False,4624.0,False,33.77,False
2.2813,False,1138.0,False,34.02,False
2.7317,False,2394.0,False,33.94,False
3.9028,False,3419.0,False,34.08,True
2.9258,False,3433.0,True,32.8,False
3.0139,False,3312.0,False,34.14,True
3.0216,False,2692.0,True,40.79,False
1.8021,False,1897.0,False,36.82,True
6.2953,True,2170.0,False,37.92,False
2.1667,True,1388.0,False,37.73,False
2.5893,False,2250.0,True,40.95,False
4.5417,True,2538.0,False,37.65,False
5.0866,False,1440.0,False,37.36,False
1.3241,False,1714.0,False,34.06,False
7.0691,False,5519.0,False,37.57,False
2.2727,False,1089.0,False,35.42,True
1.725,False,2235.0,True,40.88,False
2.3194,False,1870.0,True,32.58,False
5.3167,False,2052.0,False,37.33,False
4.6357,False,23915.0,True,33.15,False
1.1681,False,1361.0,True,32.7,False
3.6039,True,3023.0,False,38.3,False
4.8173,False,2495.0,False,34.04,True
2.6083,True,1963.0,False,37.77,False
5.0445,True,1217.0,False,37.96,False
3.9167,False,1578.0,True,37.71,False
5.716,False,9147.0,False,34.25,False
2.6914,True,1567.0,False,37.77,False
4.9271,False,2837.0,False,33.99,False
3.3368,False,4597.0,False,34.43,True
8.1111,False,1939.0,False,33.71,False
3.6023,False,207.0,False,37.71,True
3.6042,False,1152.0,False,32.79,True
3.7852,False,2190.0,True,36.55,False
3.1765,False,2373.0,False,34.08,False
5.1647,False,3958.0,False,34.04,True
3.8201,False,6269.0,False,34.02,False
6.5814,True,3398.0,False,37.87,False
0.949,True,1204.0,False,37.87,False
6.9741,False,2592.0,False,33.64,False
2.66,False,2077.0,False,34.01,False
2.1311,False,2191.0,True,33.78,False
3.2857,False,1152.0,False,33.89,False
2.2101,False,2534.0,False,39.86,True
4.8594,False,1960.0,False,34.1,False
4.8013,False,2987.0,False,33.84,False
3.8438,False,1088.0,False,33.32,False
7.9814,False,5661.0,False,34.15,False
4.5303,True,410.0,False,37.65,False
7.0177,False,1800.0,False,33.29,False
3.6853,False,2183.0,False,40.63,True
3.892,False,3879.0,False,34.19,False
1.6955,False,2255.0,False,34.02,False
3.6273,False,7722.0,False,33.61,False
1.1311,False,1523.0,False,32.67,True
3.1711,True,1313.0,False,38.01,False
2.9632,False,1739.0,True,37.75,False
2.9479,False,2949.0,False,34.55,True
2.0441,False,1069.0,False,35.06,True
6.1244,False,1504.0,True,37.47,False
8.3209,False,4711.0,False,37.81,True
6.0433,True,4536.0,False,38.07,False
5.0453,False,2757.0,False,37.37,False
3.425,False,1116.0,False,33.96,False
3.0854,False,2603.0,False,34.11,True
5.615,True,10839.0,False,38.08,False
5.0875,False,1694.0,False,33.73,False
1.1868,False,2324.0,False,34.06,False
1.6686,False,1312.0,False,32.81,False
4.2292,False,1589.0,False,34.99,True
4.0987,False,3325.0,True,37.58,False
2.9479,False,2136.0,True,34.6,False
2.1458,False,2390.0,False,40.71,True
1.608,False,1405.0,False,34.06,True
3.4471,True,2335.0,False,38.0,False
8.6573,False,2196.0,False,34.14,True
6.0076,False,8096.0,False,33.91,False
2.3,False,3008.0,True,33.79,False
3.6071,False,1325.0,False,34.2,False
2.0523,True,1625.0,False,38.02,False
4.2625,True,1677.0,False,37.89,False
6.5268,False,1762.0,False,34.23,False
2.225,False,1834.0,False,34.14,True
4.5357,False,6296.0,False,37.69,True
6.187,True,3866.0,False,37.72,False
2.3464,False,2242.0,False,38.35,False
3.0465,False,2527.0,True,37.76,False
3.9643,False,1832.0,True,34.16,False
4.95,False,1812.0,True,37.5,False
3.3281,False,3179.0,False,33.8,False
2.2,False,2094.0,False,33.11,False
3.4821,False,9885.0,False,37.52,True
4.625,False,3808.0,False,33.94,False
5.2138,False,5330.0,False,33.69,False
2.4423,False,2202.0,False,39.07,True
2.2619,False,3192.0,False,38.13,True
6.8198,False,833.0,True,37.85,False
8.0379,False,541.0,False,38.69,True
2.5964,False,1179.0,False,34.07,False
3.7462,True,6243.0,False,37.59,False
3.3125,False,2284.0,False,33.73,False
3.2875,True,154.0,False,37.94,False
1.3973,False,2456.0,False,34.12,True
7.6933,False,1921.0,False,37.22,False
6.1632,True,2639.0,False,37.92,False
2.9402,False,2248.0,False,35.3,True
5.6047,False,988.0,False,33.81,False
5.1155,False,3482.0,False,33.81,False
3.7352,False,4073.0,False,38.68,False
2.8226,False,5434.0,False,38.71,True
4.3333,False,1694.0,False,33.88,False
3.1047,False,2826.0,False,38.4,False
3.4583,True,3046.0,False,37.7,False
1.9779,False,1407.0,False,33.99,False
2.5083,False,4812.0,False,38.75,True
4.625,False,1079.0,False,34.09,False
2.125,False,1722.0,False,33.98,False
4.3451,False,4195.0,False,36.71,False
2.8348,False,2715.0,False,36.91,False
1.7656,False,1604.0,False,33.96,False
3.2993,False,1305.0,False,38.13,True
3.0259,False,3149.0,True,32.74,False
5.5693,False,523.0,False,37.99,True
2.6771,False,525.0,False,34.11,True
2.5238,False,2086.0,False,34.07,True
6.6277,False,1666.0,False,34.24,False
1.875,False,1276.0,False,39.56,True
3.6944,False,2741.0,False,34.08,True
3.1513,False,2591.0,False,33.71,False
7.5139,False,7479.0,False,37.84,True
3.2578,False,2233.0,False,33.94,True
4.7944,False,2744.0,False,33.61,False
3.5954,False,5301.0,False,34.04,True
4.0893,False,1509.0,False,33.8,False
4.1708,False,1250.0,False,33.89,False
4.6442,False,2966.0,False,34.11,False
1.8419,False,2327.0,False,35.74,True
3.5982,False,2682.0,False,38.01,True
3.7986,False,4670.0,False,34.14,False
5.1408,False,1549.0,False,34.27,False
3.1667,False,2087.0,False,34.19,False
2.8,False,1380.0,False,33.96,False
2.6172,False,1950.0,False,34.15,False
3.5967,False,2448.0,False,33.75,False
2.1818,False,2608.0,False,35.4,True
2.3352,False,1089.0,False,33.94,False
5.6918,False,5048.0,False,33.67,True
3.0907,False,8443.0,False,33.92,True
2.883,False,2368.0,False,37.84,True
2.1094,False,711.0,True,34.91,False
1.7208,False,2301.0,False,33.77,False
4.1378,False,4092.0,False,33.83,False
2.7593,False,3065.0,False,34.34,False
2.7679,False,2129.0,False,38.56,True
1.5217,False,2231.0,False,32.97,True
5.2528,False,3075.0,False,37.27,False
1.7961,False,204.0,True,32.67,False
4.1645,False,2763.0,True,32.7,False
2.1793,False,1274.0,False,33.99,False
4.515,False,5301.0,False,38.92,True
3.7734,False,2520.0,False,33.76,False
3.6923,False,2213.0,False,40.54,True
2.1571,False,1291.0,False,34.84,True
5.3096,False,2347.0,True,33.81,False
2.0,False,1837.0,False,33.98,False
2.8021,False,1191.0,False,38.55,True
2.875,True,1848.0,False,37.77,False
4.0848,False,4839.0,False,39.13,True
3.1923,False,2669.0,True,32.72,False
2.8871,False,2828.0,False,39.61,True
3.1771,False,3101.0,False,32.74,False
5.3451,False,3323.0,False,38.73,True
2.2201,False,1792.0,True,32.68,False
2.6065,False,3869.0,False,38.74,True
3.8,False,1882.0,False,34.26,False
5.2861,False,16431.0,False,33.85,True
2.0313,False,408.0,False,36.09,True
5.3905,False,5080.0,True,33.08,False
4.6786,True,4371.0,False,37.59,False
2.1061,False,4717.0,False,37.39,True
6.4788,False,2773.0,False,37.69,True
2.7366,False,1630.0,False,34.08,False
2.2024,False,570.0,False,37.76,True
4.25,False,6517.0,False,33.68,False
4.8214,False,1318.0,False,37.32,True
2.5383,False,5692.0,False,33.69,True
5.9277,True,2835.0,False,37.44,False
2.3224,False,2609.0,False,34.06,False
2.13,False,1093.0,False,36.1,True
4.0911,False,1261.0,False,37.38,False
6.2177,False,4065.0,False,33.62,False
4.0714,False,2203.0,False,34.19,True
4.4643,False,1930.0,False,38.6,True
5.2131,False,2124.0,False,34.11,False
2.5625,True,1114.0,False,37.73,False
1.9688,False,1095.0,False,34.04,False
3.4777,False,2344.0,False,34.18,True
5.2396,False,4211.0,False,37.52,False
3.9044,False,2745.0,False,34.1,False
6.7769,False,1840.0,False,33.04,False
3.2589,False,725.0,False,33.88,False
6.912,False,4148.0,True,37.49,False
1.1875,False,346.0,False,35.38,True
2.2961,False,453.0,False,34.06,False
5.8704,True,5159.0,False,37.6,False
3.375,False,1248.0,False,37.82,False
4.1806,False,3241.0,True,32.83,False
3.2333,False,1448.0,False,34.11,False
3.5,False,3532.0,False,34.12,True
2.5938,False,3876.0,False,38.34,True
2.3333,False,949.0,False,37.42,True
3.875,False,1287.0,False,34.0,False
6.0,False,2041.0,False,34.15,True
3.8307,False,3122.0,False,35.38,True
4.15,False,822.0,False,38.51,True
2.2244,False,1307.0,False,38.43,True
2.1042,False,343.0,False,33.82,True
2.0804,False,1060.0,False,33.91,False
2.7639,False,254.0,False,39.04,True
4.5066,False,1971.0,False,34.06,True
2.095,False,470.0,False,34.06,False
1.8229,True,1319.0,False,37.99,False
3.6023,False,2054.0,True,34.69,False
0.4999,False,15.0,False,33.9,False
7.4201,False,3012.0,False,36.83,True
3.4286,False,1307.0,False,32.84,False
1.0714,False,1711.0,True,33.77,False
1.8801,False,1702.0,False,35.37,True
5.759,False,2512.0,False,34.38,False
2.1516,True,1254.0,False,37.78,False
5.4925,False,2345.0,False,33.82,False
1.7875,False,1676.0,False,39.76,True
1.8432,False,1080.0,True,34.44,False
2.2717,False,3406.0,False,39.83,True
3.9187,False,5775.0,False,37.31,False
5.6631,False,16450.0,True,32.65,False
4.4122,False,1973.0,False,34.16,False
2.1136,False,666.0,False,32.8,True
3.821,False,5066.0,False,33.55,False
3.7,False,1912.0,False,40.19,True
2.6987,False,1899.0,False,40.58,False
3.102,False,1229.0,False,33.69,False
1.8438,False,1691.0,False,34.14,True
4.1528,False,1474.0,False,35.34,True
2.4083,True,773.0,False,37.81,False
2.3105,False,5062.0,False,34.07,False
2.1736,False,1707.0,False,34.05,False
3.3466,False,1829.0,False,37.96,True
1.8512,False,2809.0,False,38.57,True
6.1805,False,1829.0,False,38.04,True
5.6958,False,4713.0,False,37.23,False
6.0901,True,3866.0,False,37.95,False
5.4217,False,1747.0,False,33.88,False
2.6823,False,1759.0,False,36.7,True
6.3132,False,2876.0,False,37.69,False
4.4135,True,1967.0,False,37.98,False
4.2596,False,961.0,False,33.91,False
6.6049,False,2169.0,False,37.93,True
3.462,False,9374.0,False,37.7,True
3.0992,False,3648.0,True,32.56,False
2.02,False,1703.0,False,34.05,False
3.8897,False,2634.0,False,38.36,True
1.4577,False,1481.0,False,36.71,True
2.6136,False,1111.0,False,34.09,False
2.8274,False,2224.0,False,33.99,False
0.78,False,1051.0,False,36.33,True
2.4286,False,993.0,False,37.34,True
2.3571,False,2864.0,False,37.99,True
4.5045,False,1807.0,False,37.31,False
1.7708,False,527.0,False,34.28,False
2.8835,False,6352.0,False,33.78,False
4.2083,False,4175.0,False,34.18,False
6.9405,False,2236.0,False,36.88,True
4.7308,False,1207.0,False,33.83,False
3.675,True,157.0,False,37.76,False
4.4306,False,2203.0,False,34.09,False
4.9844,False,2671.0,False,34.11,True
3.9699,False,5114.0,True,37.54,False
7.4947,False,37937.0,False,33.89,False
5.3972,False,2695.0,True,36.97,False
2.25,False,790.0,True,34.28,False
4.4519,False,1814.0,False,38.61,True
3.4643,True,1472.0,False,37.69,False
5.3107,False,2132.0,False,34.28,False
2.2161,False,3674.0,False,33.74,True
4.2051,False,1328.0,False,33.94,False
3.0903,False,3054.0,False,38.72,True
4.3269,False,3852.0,False,36.59,False
4.7566,False,2741.0,False,37.99,True
1.7348,True,1007.0,False,37.82,False
1.3021,False,954.0,False,34.06,True
3.0253,False,7744.0,False,39.75,True
2.1111,False,1897.0,False,39.16,True
2.6719,False,842.0,False,33.88,False
4.875,False,1520.0,False,33.78,False
1.7596,False,592.0,False,36.32,True
4.1731,False,1340.0,False,34.05,False
2.0,False,2403.0,False,34.13,True
1.9946,True,1267.0,False,38.32,False
1.6036,False,751.0,False,34.01,False
2.4567,False,2413.0,False,32.71,False
3.4213,False,6102.0,False,36.78,True
5.1242,False,1532.0,False,34.17,False
4.0931,False,5211.0,False,32.85,False
2.5234,False,861.0,False,34.13,True
3.267,False,2066.0,False,38.48,False
8.7015,False,3414.0,False,33.78,False
3.3292,False,2210.0,False,33.94,False
3.0704,False,6235.0,True,33.19,False
3.8214,False,2282.0,False,37.69,True
3.5,False,2049.0,False,38.16,True
4.4615,False,1972.0,False,32.92,False
4.6875,False,2291.0,True,32.82,False
3.7361,False,2181.0,True,37.75,False
2.9615,False,2949.0,False,35.12,False
3.1812,False,765.0,False,37.38,False
2.2262,False,1649.0,False,33.65,False
2.4167,True,2246.0,False,37.85,False
2.9469,True,2549.0,False,38.1,False
3.1597,False,3144.0,False,33.87,False
2.4167,False,355.0,False,36.71,True
2.5898,True,2432.0,False,37.83,False
5.2803,True,2445.0,False,37.42,False
6.148,False,1903.0,False,33.97,False
5.4122,False,2036.0,False,34.11,False
3.1757,False,1710.0,True,34.28,False
4.5281,True,2361.0,False,37.61,False
3.95,True,1394.0,False,37.74,False
1.8112,False,4174.0,True,32.69,False
3.8125,False,3167.0,False,38.65,True
1.4668,False,1398.0,True,40.79,False
3.3393,False,1888.0,False,33.85,False
5.2362,False,4094.0,False,38.55,True
1.2292,False,344.0,True,32.72,False
3.6343,False,2319.0,False,36.22,True
4.3571,False,1049.0,True,36.63,False
1.2575,False,2177.0,False,38.52,True
1.4952,False,1518.0,True,39.88,False
4.0156,False,2668.0,False,38.04,True
2.6864,False,6346.0,True,35.44,False
2.2222,False,1900.0,False,37.35,True
1.0951,False,2198.0,False,34.12,True
6.6959,False,3559.0,True,37.52,False
2.8833,True,1226.0,False,37.94,False
1.5,False,3375.0,True,32.71,False
1.6901,False,2016.0,False,33.99,False
2.3929,False,2855.0,False,37.28,True
5.0359,False,4280.0,False,38.55,True
4.2344,False,2918.0,False,34.1,False
3.9833,False,3675.0,True,37.55,False
2.7917,False,995.0,False,34.04,False
3.25,False,380.0,False,39.13,True
2.0625,False,3355.0,False,38.12,True
6.8742,True,4921.0,False,37.88,False
2.0625,False,1112.0,True,34.4,False
2.9507,True,2341.0,False,37.69,False
3.3125,False,1028.0,False,33.94,False
2.1781,False,2286.0,False,34.06,False
4.0714,False,2967.0,False,39.01,True
3.6815,False,2178.0,False,33.82,False
3.2891,False,2574.0,True,37.57,False
2.3125,False,2862.0,False,35.79,True
5.4886,False,6719.0,False,38.54,False
6.2152,False,843.0,False,32.79,False
3.0403,False,3501.0,False,34.03,True
2.3917,False,1008.0,False,38.13,True
1.5972,False,1625.0,False,40.58,True
1.56,False,3185.0,False,38.63,True
4.1842,False,1706.0,True,34.36,False
2.1413,False,248.0,False,34.62,True
3.0491,False,2000.0,False,34.19,False
2.6598,False,2666.0,False,36.85,True
2.7381,False,2874.0,False,37.48,True
4.0208,False,40.0,True,34.22,False
3.9864,False,5608.0,False,37.71,True
4.5493,False,1769.0,True,37.66,False
3.2386,True,1295.0,False,37.6,False
5.997,False,9259.0,False,34.22,False
1.3672,False,957.0,False,39.73,True
3.6597,False,3457.0,True,36.95,False
1.6318,False,928.0,True,33.2,False
2.4583,False,404.0,False,37.77,True
6.7196,False,2491.0,False,32.79,False
2.4283,False,3739.0,False,39.26,True
4.325,False,1867.0,False,37.3,False
2.1111,True,548.0,False,37.73,False
6.3489,False,1814.0,False,33.9,False
2.9,False,2325.0,False,38.75,True
1.2786,False,993.0,False,34.05,False
5.5882,False,9911.0,False,32.97,False
3.4107,False,630.0,False,34.13,True
7.8588,False,4062.0,False,34.17,True
2.2604,False,2226.0,True,32.76,False
5.1929,False,1786.0,False,33.87,True
0.9948,False,968.0,False,38.55,True
3.52,False,3425.0,False,34.14,True
4.8017,False,2302.0,False,34.1,True
2.1139,False,2936.0,False,34.07,True
6.0577,False,5404.0,False,37.34,False
6.0936,False,2418.0,False,37.28,False
4.6731,False,1664.0,False,34.22,False
2.5509,False,1855.0,False,33.83,False
3.3003,False,3056.0,True,33.78,False
1.9405,False,1256.0,False,36.86,True
3.75,False,2687.0,True,32.56,False
5.3701,False,1257.0,False,33.8,False
1.4786,False,1807.0,False,35.38,True
3.0625,False,1577.0,False,35.41,True
2.1078,False,1724.0,False,33.96,False
3.4,False,777.0,False,34.27,False
5.2987,False,6572.0,False,34.32,False
4.7208,False,2813.0,False,33.78,False
2.7321,False,4032.0,True,40.9,False
2.0437,False,3005.0,False,34.04,False
